
Version        Name                                                                                                           Vendor                                  InstallState IdentifyingNumber                     
10.1.17763.132 Universal General MIDI DLS Extension SDK                                                                       Microsoft Corporation                              5 {CE83D0BD-418A-F3D1-D6CE-687E96D1EBD0}
10.1.18362.1   Universal General MIDI DLS Extension SDK                                                                       Microsoft Corporation                              5 {6F54BF87-2EE6-FA6D-431D-33A665992D49}
14.16.27012    vcpp_crt.redist.clickonce                                                                                      Microsoft Corporation                              5 {16E08161-F78C-4FFC-8E12-F9BEA280795F}
14.0.24210     Visual C++ Compiler/Tools Premium ARM Base Package                                                             Microsoft Corporation                              5 {3136854E-EC37-345B-8E6B-D26FC5468746}
14.0.24210     Visual C++ Compiler/Tools Premium ARM Base Resource Package                                                    Microsoft Corporation                              5 {48B29D12-4900-31CC-A960-3A73E922B73A}
14.0.24210     Visual C++ Compiler/Tools Premium X64 ARM Cross Package                                                        Microsoft Corporation                              5 {AF5249CB-C961-3D91-BDE7-2F56D15941A8}
14.0.24210     Visual C++ Compiler/Tools Premium X64 ARM Cross Resource Package                                               Microsoft Corporation                              5 {3FC60D1D-C2BA-3EEC-8604-42570ED8B62B}
14.0.24210     Visual C++ Compiler/Tools Premium X64 Base Package                                                             Microsoft Corporation                              5 {344E4AC7-8E52-39F6-BC35-9C2DC4A999D8}
14.0.24210     Visual C++ Compiler/Tools Premium X64 Base Resource Package                                                    Microsoft Corporation                              5 {8B9053F5-5A4D-379C-AC7D-33A31194C458}
14.0.24210     Visual C++ Compiler/Tools Premium X64 Native Package                                                           Microsoft Corporation                              5 {C55A2F67-5FC2-3951-9602-10CAF5FBD136}
14.0.24210     Visual C++ Compiler/Tools Premium X64 Native Resource Package                                                  Microsoft Corporation                              5 {AB035202-C49C-3790-BDE4-9E44E030A4EF}
14.0.24210     Visual C++ Compiler/Tools Premium X64 X86 Cross Package                                                        Microsoft Corporation                              5 {F2CE0177-90A9-3345-B610-7B7710740533}
14.0.24210     Visual C++ Compiler/Tools Premium X64 X86 Cross Resource Package                                               Microsoft Corporation                              5 {22ABA0D0-D3C6-3575-97FC-6CF58F317A9D}
14.0.24210     Visual C++ Compiler/Tools Premium X86 ARM Cross Package                                                        Microsoft Corporation                              5 {ADD68381-2AC9-3BBA-A4D6-F5D808149184}
14.0.24210     Visual C++ Compiler/Tools Premium X86 ARM Cross Resource Package                                               Microsoft Corporation                              5 {5BADA2C0-99B6-3692-BAC0-AAD28392A91C}
14.0.24210     Visual C++ Compiler/Tools Premium X86 Base Package                                                             Microsoft Corporation                              5 {0CA72C70-73EF-3B1A-8F12-D865C8E97739}
14.0.24210     Visual C++ Compiler/Tools Premium X86 Base Resource Package                                                    Microsoft Corporation                              5 {C2D57E07-7C8B-3356-8015-C39DB5C2F244}
14.0.24210     Visual C++ Compiler/Tools Premium X86 Native Package                                                           Microsoft Corporation                              5 {C6543160-57E4-3BF7-97CB-36B00057F4A8}
14.0.24210     Visual C++ Compiler/Tools Premium X86 Native Resource Package                                                  Microsoft Corporation                              5 {58D68A08-E05C-3A0F-B4C3-97708200AE52}
14.0.24210     Visual C++ Compiler/Tools Premium X86 X64 Cross Package                                                        Microsoft Corporation                              5 {94A6BC28-7C05-3BB6-B0CF-6428632FF7B3}
14.0.24210     Visual C++ Compiler/Tools Premium X86 X64 Cross Resource Package                                               Microsoft Corporation                              5 {97991820-3CE6-35AA-B3D1-2DD44B09214F}
14.0.24210     Visual C++ Compiler/Tools X64 ARM Cross Package                                                                Microsoft Corporation                              5 {5CC47701-1421-32CC-9A9D-F2C82779382F}
14.0.24210     Visual C++ Compiler/Tools X64 ARM Cross Resource Package                                                       Microsoft Corporation                              5 {B26170D0-9490-3187-9775-43E5306F2B68}
14.0.24210     Visual C++ Compiler/Tools X64 Base Package                                                                     Microsoft Corporation                              5 {8F970CE1-5B0C-3B94-9501-8BC6677CDC56}
14.0.24210     Visual C++ Compiler/Tools X64 Base Resource Package                                                            Microsoft Corporation                              5 {EDAA5381-AA40-373D-9465-8B9465548D3A}
14.0.24210     Visual C++ Compiler/Tools X64 Native Package                                                                   Microsoft Corporation                              5 {03E91A69-138A-30D9-B040-08A9F9203009}
14.0.24210     Visual C++ Compiler/Tools X64 Native Resource Package                                                          Microsoft Corporation                              5 {9242F9AB-C717-3E9C-8118-1CE0041449EF}
14.0.24210     Visual C++ Compiler/Tools X64 X86 Cross Package                                                                Microsoft Corporation                              5 {020A6FCE-0528-32CD-8BFA-B6CFE1A078F7}
14.0.24210     Visual C++ Compiler/Tools X64 X86 Cross Resource Package                                                       Microsoft Corporation                              5 {C7BEC23B-B359-3D3E-94B1-A86C6BE0F391}
14.0.24210     Visual C++ Compiler/Tools X86 ARM Cross Package                                                                Microsoft Corporation                              5 {514EE7D8-5166-3EC9-97D6-9818A816EC6F}
14.0.24210     Visual C++ Compiler/Tools X86 ARM Cross Resource Package                                                       Microsoft Corporation                              5 {26D902E5-999B-3635-9260-A5231BE67BA8}
14.0.24210     Visual C++ Compiler/Tools X86 Base Package                                                                     Microsoft Corporation                              5 {BFEC9D45-BAD4-3D7C-B6A7-887D21E6C25A}
14.0.24210     Visual C++ Compiler/Tools X86 Base Package                                                                     Microsoft Corporation                              5 {7BC93EE9-44F1-3783-AD76-F6BD6C8F6B58}
14.0.24210     Visual C++ Compiler/Tools X86 Base Resource Package                                                            Microsoft Corporation                              5 {62505F19-7D2A-3FD0-B1A2-D8E2FA2F96B3}
14.0.24210     Visual C++ Compiler/Tools X86 Base Resource Package                                                            Microsoft Corporation                              5 {85658238-483F-3148-967E-ECD533AE6FE7}
14.0.24210     Visual C++ Compiler/Tools X86 Native Package                                                                   Microsoft Corporation                              5 {992BA429-8653-3A21-AD6E-3B9EEDF6BE32}
14.0.24210     Visual C++ Compiler/Tools X86 Native Resource Package                                                          Microsoft Corporation                              5 {68EB16F2-B3CF-3E45-A78D-828369F7CAFC}
14.0.24210     Visual C++ Compiler/Tools X86 X64 Cross Package                                                                Microsoft Corporation                              5 {23478A3A-98E7-3B27-8347-97B86143C01D}
14.0.24210     Visual C++ Compiler/Tools X86 X64 Cross Resource Package                                                       Microsoft Corporation                              5 {516233EF-0F6B-3F87-A70E-00E7E08A51AE}
14.0.24210     Visual C++ CRT Headers Package                                                                                 Microsoft Corporation                              5 {729FD64C-2AE0-3E25-83A8-A93520DCDE7A}
14.0.25431     Visual C++ IDE Base Package                                                                                    Microsoft Corporation                              5 {30B0517F-1E18-3D45-A78C-C2E34B9A368D}
14.0.25420     Visual C++ IDE Base Resource Package                                                                           Microsoft Corporation                              5 {A3CF57ED-FFD1-3AC4-B9D7-90069B2B5EDA}
14.0.25420     Visual C++ IDE Base Resource Package                                                                           Microsoft Corporation                              5 {DC3240BB-9136-3978-8EF3-F041ACEA11BF}
14.0.25420     Visual C++ IDE Common Package                                                                                  Microsoft Corporation                              5 {BD5A23D6-1E9F-3378-89CF-E96908078D53}
14.0.25420     Visual C++ IDE Common Resource Package                                                                         Microsoft Corporation                              5 {EFE03B21-A8A5-3CCD-81BD-7FC47007F1BA}
14.0.25431     Visual C++ IDE Core Package                                                                                    Microsoft Corporation                              5 {81B64FE0-5DC1-35D4-A51E-AD11803C520C}
14.0.25420     Visual C++ IDE Core Professional Plus Resource Package                                                         Microsoft Corporation                              5 {B2321364-E928-325D-A954-933D35239BE5}
14.0.25420     Visual C++ IDE Core Professional Plus Resource Package                                                         Microsoft Corporation                              5 {D209BFE9-3EDA-3606-AF6B-DCADA87A2285}
14.0.25420     Visual C++ IDE Core Professional Plus Resource Package                                                         Microsoft Corporation                              5 {2FEE4EBD-CEB0-3E26-9405-CF0D812CFA3C}
14.0.25420     Visual C++ IDE Core Professional Plus Resource Package                                                         Microsoft Corporation                              5 {1DC85000-B0F8-325F-AD01-2770D36517D5}
14.0.25420     Visual C++ IDE Core Professional Plus Resource Package                                                         Microsoft Corporation                              5 {5130318D-7FEA-35E6-927D-01368910BDFC}
14.0.25420     Visual C++ IDE Core Professional Plus Resource Package                                                         Microsoft Corporation                              5 {49D4D4E2-21E8-3346-A496-1A1415B18594}
14.0.25420     Visual C++ IDE Core Professional Plus Resource Package                                                         Microsoft Corporation                              5 {4E61EF40-8A51-3D99-AA4C-32F203370083}
14.0.25420     Visual C++ IDE Core Professional Plus Resource Package                                                         Microsoft Corporation                              5 {D9CE69E8-D77A-3C94-A910-641622794ED4}
14.0.25420     Visual C++ IDE Core Professional Plus Resource Package                                                         Microsoft Corporation                              5 {D1201DF3-F934-342A-A586-2B255CB8B215}
14.0.25420     Visual C++ IDE Core Professional Plus Resource Package                                                         Microsoft Corporation                              5 {66DA8EAA-D4CD-30DC-B993-0EDF728ED1F6}
14.0.25420     Visual C++ IDE Core Professional Plus Resource Package                                                         Microsoft Corporation                              5 {43027679-FD40-32E6-A9F0-7BB3CDEBE416}
14.0.25420     Visual C++ IDE Core Professional Plus Resource Package                                                         Microsoft Corporation                              5 {0FDFB80D-91E1-36F1-B523-0B90421FDDC1}
14.0.25420     Visual C++ IDE Core Professional Plus Resource Package                                                         Microsoft Corporation                              5 {33DA2215-AF20-3F21-A171-57F0533A5CAF}
14.0.25420     Visual C++ IDE Core Professional Plus Resource Package                                                         Microsoft Corporation                              5 {1D958A62-C980-3CB7-AC59-40EF0D1FA80E}
14.0.25431     Visual C++ IDE Debugger Package                                                                                Microsoft Corporation                              5 {F3F23EAE-D617-3A1F-8717-FACD35A1ECEE}
14.0.25420     Visual C++ IDE Debugger Resource Package                                                                       Microsoft Corporation                              5 {E20C5867-063A-36FF-B630-A9C96CE5D8AF}
14.0.23107     Visual C++ IDE Desktop Plus Package                                                                            Microsoft Corporation                              5 {EDD2E5B3-A0B2-38A0-B781-B1D21AA51600}
14.0.23107     Visual C++ IDE Desktop Plus Resource Package                                                                   Microsoft Corporation                              5 {7A2694C5-A62F-3458-9C6C-4E3341DD0C0A}
14.0.23107     Visual C++ IDE Optional Desktop Support Package                                                                Microsoft Corporation                              5 {BAAC4157-7CD5-3E70-BE9E-D4C78463CD61}
14.0.23107     Visual C++ IDE Optional MFC Support Package                                                                    Microsoft Corporation                              5 {5C7F5B72-5675-3668-925E-664E4AFC52CD}
14.0.23107     Visual C++ IDE Optional XP Support Package                                                                     Microsoft Corporation                              5 {CFA7370A-25CD-3A61-AE54-4B8A3C946C63}
14.0.25420     Visual C++ IDE Professional Core Package                                                                       Microsoft Corporation                              5 {C67257E4-F24C-3C35-86BB-E9B7D5D4D9FB}
14.0.25420     Visual C++ IDE Professional Plus Package                                                                       Microsoft Corporation                              5 {BE862BEA-FC51-3D61-BF45-A23A8EA0A65C}
14.0.25420     Visual C++ IDE Professional Plus Resource Package                                                              Microsoft Corporation                              5 {59CEB07A-6087-3539-92ED-D04712A38814}
14.0.23107     Visual C++ IDE Windows Express Plus Package                                                                    Microsoft Corporation                              5 {0D6EB2DA-5F4C-3F57-B467-72CA86E144D2}
14.0.25420     Visual C++ IDE x64 Package                                                                                     Microsoft Corporation                              5 {60DED060-0B6B-3CC1-B955-D0CD401F0FBA}
14.0.23026     Visual C++ Library ATL ARM Package                                                                             Microsoft Corporation                              5 {54753C68-A354-3104-BBDC-354D45E52B8A}
14.0.23026     Visual C++ Library ATL Headers Package                                                                         Microsoft Corporation                              5 {3D2C0656-6534-343C-B608-3C895E5CB36E}
14.0.23026     Visual C++ Library ATL Source Package                                                                          Microsoft Corporation                              5 {1E9E76AC-4BA7-362F-BF0F-A4F07524FA60}
14.0.23026     Visual C++ Library ATL X64 Package                                                                             Microsoft Corporation                              5 {5CE491E2-7409-3A56-9BC9-9A86AA2625D6}
14.0.23026     Visual C++ Library ATL X86 Package                                                                             Microsoft Corporation                              5 {2691BABA-EACC-3B4A-8B2A-2A941FCE5AAE}
14.16.27023    Visual C++ Library CRT Appx Package                                                                            Microsoft Corporation                              5 {9E49E95C-CF02-412D-AD53-FB1F37D8BDD8}
14.16.27023    Visual C++ Library CRT Appx Package                                                                            Microsoft Corporation                              5 {83D25813-8527-4DA7-A514-969B674269BC}
14.16.27023    Visual C++ Library CRT Appx Resource Package                                                                   Microsoft Corporation                              5 {1F15A7AF-73FB-4D28-A296-8256A258AC34}
14.0.24210     Visual C++ Library CRT ARM Desktop Package                                                                     Microsoft Corporation                              5 {EE91146B-E37B-3649-865D-1FB1ED190A0A}
14.0.24210     Visual C++ Library CRT ARM OneCore For Desktop Package                                                         Microsoft Corporation                              5 {78A78C9A-50CC-3FFB-8147-7821F34F59CE}
14.0.24210     Visual C++ Library CRT ARM Redist Package                                                                      Microsoft Corporation                              5 {952FA3F4-FC7E-3164-B489-124ED8ECBEF9}
14.0.24210     Visual C++ Library CRT ARM Store Package                                                                       Microsoft Corporation                              5 {33F4C5B2-032D-3827-8BA8-5429F9022F8C}
14.16.27023    Visual C++ Library CRT ARM64 Appx Package                                                                      Microsoft Corporation                              5 {D076C56D-9DDE-462F-A1E8-2C7DF2C0E7A6}
14.16.27027    Visual C++ Library CRT ARM64 Appx Package                                                                      Microsoft Corporation                              5 {CCAC309A-EC2D-4A5E-BA76-3638E6D651F4}
14.16.27023    Visual C++ Library CRT Desktop Appx Package                                                                    Microsoft Corporation                              5 {EEAD071F-AC16-42DB-9EBA-FC8A466C9382}
14.16.27023    Visual C++ Library CRT Desktop Appx Package                                                                    Microsoft Corporation                              5 {C20A5080-9391-4126-A953-D362BD8B5240}
14.16.27027    Visual C++ Library CRT Desktop Appx Package                                                                    Microsoft Corporation                              5 {41EF416D-AD5E-432D-9BFE-0E5BE62E2F1E}
14.0.24215     Visual C++ Library CRT Redist Resource Package                                                                 Microsoft Corporation                              5 {527BFD3C-204A-3F01-8753-4DA781AF31B4}
14.0.24210     Visual C++ Library CRT Source Package                                                                          Microsoft Corporation                              5 {9EBE5CEF-E60E-33C2-8A29-E29FF4F23968}
14.0.24210     Visual C++ Library CRT X64 Desktop Package                                                                     Microsoft Corporation                              5 {1AB3E77E-E073-3F39-BA16-C3119D16851A}
14.0.24210     Visual C++ Library CRT X64 OneCore For Desktop Package                                                         Microsoft Corporation                              5 {F2414EF3-D82F-3913-B900-A71E4F2E255E}
14.0.24210     Visual C++ Library CRT X64 Redist Package                                                                      Microsoft Corporation                              5 {61BFEC08-5739-3AE4-8AA4-B768B2AB46ED}
14.0.24210     Visual C++ Library CRT X64 Store Package                                                                       Microsoft Corporation                              5 {DEB9C4B1-3B98-3CEE-83A7-E055B23CBFD6}
14.0.24210     Visual C++ Library CRT X86 Desktop Package                                                                     Microsoft Corporation                              5 {1B8AF45A-1511-3984-B2BB-D5AC4A0C756A}
14.0.24210     Visual C++ Library CRT X86 OneCore For Desktop Package                                                         Microsoft Corporation                              5 {ECAA4604-3115-35AA-A7A1-3769B9FB9E30}
14.0.24210     Visual C++ Library CRT X86 Redist Package                                                                      Microsoft Corporation                              5 {15435A00-F7BA-31E7-B83D-AE7A3AF1A304}
14.0.24210     Visual C++ Library CRT X86 Store Package                                                                       Microsoft Corporation                              5 {C1C02687-7834-3499-87E0-6036AFF6B297}
14.0.24210     Visual C++ Library MFC Headers Package                                                                         Microsoft Corporation                              5 {966BC2FC-E0C1-33A1-B318-EA73CA4C0EAC}
14.0.24213     Visual C++ Library MFC MBCS Package                                                                            Microsoft Corporation                              5 {C1C8E6C3-F739-36C3-A02B-1DED2EE23766}
14.0.24210     Visual C++ Library MFC Source Package                                                                          Microsoft Corporation                              5 {9C284B03-FD28-3072-A62A-E826E392BDF2}
14.0.24213     Visual C++ Library MFC X64 Package                                                                             Microsoft Corporation                              5 {45BA717B-9F10-3553-B582-2D1156747046}
14.0.24213     Visual C++ Library MFC X86 Package                                                                             Microsoft Corporation                              5 {5D0FA3E6-0A32-37C1-96CD-4E9DFF785FC0}
14.0.24210     Visual C++ Library PGO ARM Package                                                                             Microsoft Corporation                              5 {5555B298-7026-3B5E-804F-29AB9DDCBD35}
14.0.24210     Visual C++ Library PGO Headers Package                                                                         Microsoft Corporation                              5 {2918C5B4-A83F-3F2F-BEB9-69ADCAF347E1}
14.0.24210     Visual C++ Library PGO X64 Package                                                                             Microsoft Corporation                              5 {E45E2403-3DF5-3D20-A0E4-64FB91F4F089}
14.0.24210     Visual C++ Library PGO X86 Package                                                                             Microsoft Corporation                              5 {023FCA1D-E591-3AF9-9D2F-9876639A511A}
14.0.24210     Visual C++ Library PGO X86 Package                                                                             Microsoft Corporation                              5 {C49971C1-5D3C-3D9B-A430-F665B8781FCE}
14.0.25420     Visual C++ MFC Items Package                                                                                   Microsoft Corporation                              5 {83529E09-5829-317D-930E-A5202FAFA034}
14.0.25420     Visual C++ MFC Items Resource Package                                                                          Microsoft Corporation                              5 {45AA4059-E5E5-3EA4-8FB6-C6972BC38D53}
14.0.25420     Visual C++ MSBuild ARM Package                                                                                 Microsoft Corporation                              5 {51547499-4A12-3CC6-AE3D-3C5E87D72909}
14.0.25420     Visual C++ MSBuild Base Package                                                                                Microsoft Corporation                              5 {35433594-85A3-3EEA-963E-0E5E860B82D6}
14.0.25420     Visual C++ MSBuild Base Resource Package                                                                       Microsoft Corporation                              5 {D073E568-C258-381C-B9DB-965434B1DF53}
14.0.25420     Visual C++ MSBuild X64 Package                                                                                 Microsoft Corporation                              5 {EE527713-BE8A-348A-8854-DACBCE5316F2}
14.0.25420     Visual C++ MSBuild X86 Package                                                                                 Microsoft Corporation                              5 {8CB498C5-672B-3F6C-9143-84B0BBC1EAB3}
14.0.23107     Visual C++ Professional Items Package                                                                          Microsoft Corporation                              5 {3931602C-1FDF-3EA9-870F-827190A9E68D}
14.0.23107     Visual C++ Professional Items Resource Package                                                                 Microsoft Corporation                              5 {50AE1828-0333-3FC9-8E26-A82E3DF5CE51}
14.0.25420     Visual C++ Professional Templates Package                                                                      Microsoft Corporation                              5 {446C245E-0C1B-3BA2-ADAA-515DB5FE3551}
14.0.25420     Visual C++ Professional Templates Resource Package                                                             Microsoft Corporation                              5 {2598D260-543F-3C4F-B5F6-675742B2F6EB}
14.0.23107     Visual C++ Professional Windows 8.1 Templates Package                                                          Microsoft Corporation                              5 {ED189AF2-801B-31B0-8D36-DBBED7FF3FE0}
14.0.23107     Visual C++ Professional Windows 8.1 Templates Resource Package                                                 Microsoft Corporation                              5 {DA0E9FEF-EF32-38F4-A327-80E1C0C4DDCD}
14.0.25527     Visual C++ Professional Windows UAP Templates Resource Package                                                 Microsoft Corporation                              5 {DE17497A-C1E3-3507-BB36-D8940D5B07D2}
14.0.24241     Visual C++ Spectre Library ARM Package                                                                         Microsoft Corporation                              5 {000B6AB2-56D1-320B-AF51-CD54210D8E0D}
14.0.24241     Visual C++ Spectre Library x64 Package                                                                         Microsoft Corporation                              5 {C7A2412B-E59F-3B23-BB3B-B6DD599E1555}
14.0.24241     Visual C++ Spectre Library x86 Package                                                                         Microsoft Corporation                              5 {88B930AD-C444-3855-89C0-C3CE8F1B1C97}
14.0.23413     Visual F# 4.0 SDK                                                                                              Microsoft Corporation                              5 {E09C0066-EC99-3386-A252-ED7C4F729682}
14.0.23413     Visual F# 4.0 VS                                                                                               Microsoft Corporation                              5 {48612579-A014-33FB-BB2F-C040910BF448}
10.0.40219     Visual Studio 2010 Prerequisites - English                                                                     Microsoft Corporation                              5 {662014D2-0450-37ED-ABAE-157C88127BEB}
14.0.25420     Visual Studio 2012 Verification SDK                                                                            Microsoft Corporation                              5 {A3BCFD43-58D6-3132-A7DF-16CE04672372}
14.0.23107     Visual Studio 2012 Verification SDK - enu                                                                      Microsoft Corporation                              5 {70D3D336-FF05-3F8D-B2F0-64C0E2C9B3B0}
14.0.23107     Visual Studio 2015 Prerequisites                                                                               Microsoft Corporation                              5 {DF32E41C-24AD-4A87-B43A-B38553B1806E}
14.0.23107     Visual Studio 2015 Prerequisites - ENU Language Pack                                                           Microsoft Corporation                              5 {83B181F2-20B8-4F00-8E71-C66E951A8D4F}
2.1.25420.01   Visual Studio Extensions for Windows Library for JavaScript                                                    Microsoft Corporation                              5 {1EE4D546-E7B3-44BC-A4F5-226950570FCD}
14.0.25420     Visual Studio Graphics Analyzer                                                                                Microsoft Corporation                              5 {8C26982F-B345-3C87-8D17-5E88ADDAFFF6}
16.0.95.0      VS Immersive Activate Helper                                                                                   Microsoft Corporation                              5 {54FBC9A9-CCA1-417E-ACA6-203A32A39F37}
16.0.95.0      VS JIT Debugger                                                                                                Microsoft Corporation                              5 {4B816AD0-D12B-498A-8148-7CBE3ED328DE}
16.0.95.0      VS Script Debugging Common                                                                                     Microsoft Corporation                              5 {8B657335-3813-4CF4-A6FE-2AA44BE23F94}
14.0.25431     VS Update core components                                                                                      Microsoft Corporation                              5 {B2918D01-1D89-34D3-87EF-A28121BC6EB7}
16.0.95.0      VS WCF Debugging                                                                                               Microsoft Corporation                              5 {14AF842C-675E-4268-B493-EB76D9B465A8}
15.0.27205     vs_BlendMsi                                                                                                    Microsoft Corporation                              5 {C5D83E0F-12E7-4BA3-98E6-DAE0E73B5BF9}
15.0.27005     vs_clickoncebootstrappermsi                                                                                    Microsoft Corporation                              5 {A68D7884-F036-4A0D-AE1A-410E0311E135}
15.0.27005     vs_clickoncebootstrappermsires                                                                                 Microsoft Corporation                              5 {91DDDFB5-1782-48C2-BA2A-8F4D9DE39D27}
15.0.27005     vs_clickoncesigntoolmsi                                                                                        Microsoft Corporation                              5 {6A1ECF65-2CBF-4B33-9D4A-D1C0A0E5FE45}
15.0.27005     vs_codecoveragemsi                                                                                             Microsoft Corporation                              5 {B2DB38F7-4225-4EA6-A7B2-F9A0E089DD89}
15.9.28307     vs_communitymsi                                                                                                Microsoft Corporation                              5 {71797C29-380A-492C-B35A-F5E4A7B57BDC}
15.0.26621     vs_communitymsires                                                                                             Microsoft Corporation                              5 {40040E64-50EB-4FCF-B209-DA0B20821759}
15.8.27729     vs_cuitextensionmsi                                                                                            Microsoft Corporation                              5 {88484E59-774D-4947-AF0E-4524D6C3147D}
15.0.27005     vs_cuitextensionmsi_x64                                                                                        Microsoft Corporation                              5 {184D5702-3AD2-4F0D-95E6-11E1C75A9298}
15.0.26621     vs_devenvmsi                                                                                                   Microsoft Corporation                              5 {BFFA2FFB-1095-4ADD-A352-368806D2412B}
15.9.28302     vs_filehandler_amd64                                                                                           Microsoft Corporation                              5 {A254DA0E-26A1-43C3-95BE-7A24D5599473}
15.9.28302     vs_filehandler_x86                                                                                             Microsoft Corporation                              5 {1F42A73E-CF26-4D67-BA79-752CA56B639F}
15.9.28128     vs_FileTracker_Singleton                                                                                       Microsoft Corporation                              5 {A41E138F-5A3F-443C-B72D-957AB994FB5A}
15.8.27729     vs_Graphics_Singletonx64                                                                                       Microsoft Corporation                              5 {B6BAC9A6-A70D-4E4D-B90A-7EE2B336E090}
15.8.27729     vs_Graphics_Singletonx86                                                                                       Microsoft Corporation                              5 {3161DA68-DD37-4798-82DB-B3A0BD6BA233}
15.8.27825     vs_minshellinteropmsi                                                                                          Microsoft Corporation                              5 {3A78DA3D-C8D4-429D-B536-6E59A0088451}
15.9.28302     vs_minshellmsi                                                                                                 Microsoft Corporation                              5 {68B8AD33-CE97-4C3D-9583-669C39D21BA5}
15.0.26621     vs_minshellmsires                                                                                              Microsoft Corporation                              5 {6DFE6F8D-B61D-4348-AB70-4ABF1210DFD5}
15.0.27005     vs_networkemulationmsi_x64                                                                                     Microsoft Corporation                              5 {674BB892-7904-4B94-8077-9DA3D2CBFC70}
15.0.27005     vs_SQLClickOnceBootstrappermsi                                                                                 Microsoft Corporation                              5 {5779B6DD-604A-41CE-BC3D-9D4BDDA22AD2}
15.0.27005     vs_tipsmsi                                                                                                     Microsoft Corporation                              5 {1AC6CC3D-7724-4D84-9270-798A2191AB1C}
14.0.25431     vs_update3notification                                                                                         Microsoft Corporation                              5 {AB3DF932-C990-34D4-BF43-970F760DA3CD}
15.0.27005     vstf_lagentpkg                                                                                                 Microsoft Corporation                              5 {3DD4BCB7-97A1-4E2A-8933-9503BED4FD3B}
15.0.27005     vstf_testagentpkg                                                                                              Microsoft Corporation                              5 {51DF6330-E00D-4A7A-9D97-44BB78DFC471}
15.8.27729     vstf_testagentpkg_x64                                                                                          Microsoft Corporation                              5 {FABB305E-CF33-4B4E-BB71-E1FE006DFD37}
5.6.62175.4    WCF Data Services 5.6.4 Runtime                                                                                Microsoft Corporation                              5 {DB85E7BD-B2DD-43D4-B3C0-23D7B527B597}
5.6.62175.4    WCF Data Services Tools for Microsoft Visual Studio 2015                                                       Microsoft Corporation                              5 {0A3B508E-5638-4471-BCC9-954E1868CB86}
4.1.62812.0    WCF RIA Services V1.0 SP2                                                                                      Microsoft Corporation                              5 {5D8DD6A8-C4D7-4554-93F9-F1CC28C72600}
10.1.14393.795 WinAppDeploy                                                                                                   Microsoft Corporation                              5 {C9966D24-DB2F-8514-EAA3-BEED85F3E166}
10.1.15063.674 WinAppDeploy                                                                                                   Microsoft Corporation                              5 {03343DEA-224B-E9B6-1FBB-E637E6BC6BAA}
10.1.16299.15  WinAppDeploy                                                                                                   Microsoft Corporation                              5 {9690D51C-4435-1C20-7819-66CCAB0F03F9}
10.1.17134.12  WinAppDeploy                                                                                                   Microsoft Corporation                              5 {5AD4A604-B476-1578-2A20-6B02FC6258BE}
10.1.17763.132 WinAppDeploy                                                                                                   Microsoft Corporation                              5 {716AE8F2-1BE3-7657-DF6B-F23DEEC75AF9}
10.1.18362.1   WinAppDeploy                                                                                                   Microsoft Corporation                              5 {8E3AE0EF-D067-700C-BDB4-10D5552155DC}
10.1.18362.1   Windows 7 WDK Headers and Libs                                                                                 Microsoft Corporation                              5 {6E10A7E2-7D2A-3BCF-4C43-33A7CCDDD0A1}
12.0.21005     Windows 8 Development Essentials                                                                               Microsoft Corporation                              5 {B4D3393A-68BE-4A5C-B963-93FFE1128E9E}
14.0.23107     Windows 8 Development Essentials                                                                               Microsoft Corporation                              5 {5D55A74B-8B90-47B1-B969-99E5B5A02E6A}
14.0.23107     Windows 8 Development Essentials                                                                               Microsoft Corporation                              5 {B00CDD3A-77BC-47FF-A6C6-9BA9DE2AF556}
14.0.23107     Windows 8 Development Essentials                                                                               Microsoft Corporation                              5 {76434332-8597-4135-9232-CFEE2329BD6B}
10.1.18362.1   Windows 8 WDK Headers and Libs                                                                                 Microsoft Corporation                              5 {35003616-5933-0AD0-A047-A1DE0C70D511}
10.1.18362.1   Windows 8.1 WDK Headers and Libs                                                                               Microsoft Corporation                              5 {B7057D97-4F43-B3C9-FA78-801436E6BEF8}
10.1.18362.1   Windows App Certification Kit Native Components                                                                Microsoft Corporation                              5 {21F4DE3E-CE64-584E-BD74-2D1765EB39DE}
10.1.18362.1   Windows App Certification Kit SupportedApiList x86                                                             Microsoft Corporation                              5 {5C3F08FC-E0D4-6C94-90EF-72DE63DDA885}
10.1.18362.1   Windows App Certification Kit x64                                                                              Microsoft Corporation                              5 {15E06EC7-2755-BD07-45AD-98DF1679A6BE}
10.1.18362.1   Windows Debugging WDK Integration                                                                              Microsoft Corporation                              5 {2BEB86A0-D9D7-9E4E-14F9-8AAC78E32C2E}
10.0.26624     Windows Desktop Extension SDK                                                                                  Microsoft Corporation                              5 {9113D260-6C63-6234-62FC-C6F059D91DB1}
10.1.10586.212 Windows Desktop Extension SDK                                                                                  Microsoft Corporation                              5 {80C30C66-CE8A-6347-32FE-767A76CB9D9D}
10.1.14393.795 Windows Desktop Extension SDK                                                                                  Microsoft Corporation                              5 {137DE25F-7C3C-DEFE-C45B-990088714B67}
10.1.15063.674 Windows Desktop Extension SDK                                                                                  Microsoft Corporation                              5 {D2B6C9B2-D29D-EBAC-C698-250556EB3C62}
10.1.16299.15  Windows Desktop Extension SDK                                                                                  Microsoft Corporation                              5 {8358B2F8-FEE0-7FBA-14E5-AC84A7E61552}
