
Version         Name                                                                          Vendor                                  InstallState IdentifyingNumber                     
10.1.17134.12   Windows SDK Desktop Libs x64                                                  Microsoft Corporation                              5 {A0B6B6D7-5ECA-4A37-182A-05D4F5A4E530}
10.1.17763.132  Windows SDK Desktop Libs x64                                                  Microsoft Corporation                              5 {AE5CE40F-6C6D-C95F-FD37-D9EF7093CA99}
10.1.18362.1    Windows SDK Desktop Libs x64                                                  Microsoft Corporation                              5 {54140689-B7DB-B9CF-537D-8FEB279410F9}
10.1.16299.15   Windows SDK Desktop Libs x86                                                  Microsoft Corporation                              5 {82BEC2F8-2758-E0A4-F14B-CAAF3234FE00}
10.1.17134.12   Windows SDK Desktop Libs x86                                                  Microsoft Corporation                              5 {02078319-BC7B-218A-7690-53692709C041}
10.1.17763.132  Windows SDK Desktop Libs x86                                                  Microsoft Corporation                              5 {D5B8B2F7-680B-B6D4-6353-377C73C0F8A8}
10.1.18362.1    Windows SDK Desktop Libs x86                                                  Microsoft Corporation                              5 {238F56B7-7D14-F8EB-3F4D-8CFF18C19E2B}
10.1.16299.15   Windows SDK Desktop Tools arm64                                               Microsoft Corporation                              5 {399E1622-1DD3-2284-510C-3ABEBEB4B4FA}
10.1.17134.12   Windows SDK Desktop Tools arm64                                               Microsoft Corporation                              5 {28FE86CA-745A-6C3B-3279-2879991FCF24}
10.1.17763.132  Windows SDK Desktop Tools arm64                                               Microsoft Corporation                              5 {9D5486B4-7458-1A53-E92F-8CFD4AF85D4B}
10.1.18362.1    Windows SDK Desktop Tools arm64                                               Microsoft Corporation                              5 {2E6C6299-BF5F-379D-55F2-8FD3367F5918}
10.1.16299.15   Windows SDK Desktop Tools x64                                                 Microsoft Corporation                              5 {8105E4C5-379E-F713-8A4D-14A2317A7ABE}
10.1.17134.12   Windows SDK Desktop Tools x64                                                 Microsoft Corporation                              5 {A84B4CAC-C89B-FAD4-87CC-B2B547E4AFDF}
10.1.17763.132  Windows SDK Desktop Tools x64                                                 Microsoft Corporation                              5 {8308EFA9-D647-6BF4-6525-349091FBD528}
10.1.18362.1    Windows SDK Desktop Tools x64                                                 Microsoft Corporation                              5 {795E8F11-37DE-611E-921E-7D70BE09BF7B}
10.1.16299.15   Windows SDK Desktop Tools x86                                                 Microsoft Corporation                              5 {5169186A-B6CA-38E6-BC29-54ABFAFD3721}
10.1.17134.12   Windows SDK Desktop Tools x86                                                 Microsoft Corporation                              5 {241CF4B0-1FCB-C443-433B-B663D59408A7}
10.1.17763.132  Windows SDK Desktop Tools x86                                                 Microsoft Corporation                              5 {F770E8F3-139B-0373-8692-BF619445B8C2}
10.1.18362.1    Windows SDK Desktop Tools x86                                                 Microsoft Corporation                              5 {540ADDB0-7A37-9B99-3568-FD1EA33D3B38}
10.1.18362.1    Windows SDK DirectX x64 Remote                                                Microsoft Corporation                              5 {6E3528B9-92A6-A48A-AE84-890E0E5DE9BB}
10.1.18362.1    Windows SDK DirectX x86 Remote                                                Microsoft Corporation                              5 {52CE7A43-B499-5F4B-A525-AA8794D3580F}
10.1.16299.15   Windows SDK Facade Windows WinMD Versioned                                    Microsoft Corporation                              5 {F76495AC-2A86-BD70-3F0A-20D33E6A3300}
10.1.17134.12   Windows SDK Facade Windows WinMD Versioned                                    Microsoft Corporation                              5 {3A971391-8100-F9CB-06EB-6510C6B68937}
10.1.17763.132  Windows SDK Facade Windows WinMD Versioned                                    Microsoft Corporation                              5 {CA7A8A65-AB2E-43AA-4110-10C50115E211}
10.1.18362.1    Windows SDK Facade Windows WinMD Versioned                                    Microsoft Corporation                              5 {A5EF45C5-FA27-7E8F-1AE8-E3D39BAC779E}
10.1.18362.1    Windows SDK for Windows Store Apps                                            Microsoft Corporation                              5 {39692B57-0BA8-2197-8BC5-4108DFB8475A}
10.1.16299.15   Windows SDK for Windows Store Apps Contracts                                  Microsoft Corporation                              5 {7736BDAD-A5B6-8BE7-E34B-F53280448C29}
10.1.17134.12   Windows SDK for Windows Store Apps Contracts                                  Microsoft Corporation                              5 {21603239-9380-AE0E-DCDF-FF910036043C}
10.1.17763.132  Windows SDK for Windows Store Apps Contracts                                  Microsoft Corporation                              5 {36AA7E63-76E9-E591-C985-272415268810}
10.1.18362.1    Windows SDK for Windows Store Apps Contracts                                  Microsoft Corporation                              5 {C13D21F1-E9A3-FB93-18C4-B905FB47F122}
10.1.16299.15   Windows SDK for Windows Store Apps DirectX x64 Remote                         Microsoft Corporation                              5 {45D32E0E-27C5-82DE-B739-6A9608A2411A}
10.1.17134.12   Windows SDK for Windows Store Apps DirectX x64 Remote                         Microsoft Corporation                              5 {45885E89-108E-2590-C1D5-D3532C2435F7}
10.1.16299.15   Windows SDK for Windows Store Apps DirectX x86 Remote                         Microsoft Corporation                              5 {1D42A0CE-494E-EDB0-9613-553487B5953D}
10.1.17134.12   Windows SDK for Windows Store Apps DirectX x86 Remote                         Microsoft Corporation                              5 {C8FE2B4D-9C81-DD3B-D414-0E0B3BFE51D1}
10.1.17763.132  Windows SDK for Windows Store Apps DirectX x86 Remote                         Microsoft Corporation                              5 {929C5E30-584A-9E44-2C03-08AA27927317}
10.1.18362.1    Windows SDK for Windows Store Apps DirectX x86 Remote                         Microsoft Corporation                              5 {8F21D4CD-9CB4-2648-EECC-60147DE7B32D}
10.1.16299.15   Windows SDK for Windows Store Apps Headers                                    Microsoft Corporation                              5 {07C90F9B-3020-AD74-53A2-404D0A77E6A8}
10.1.17134.12   Windows SDK for Windows Store Apps Headers                                    Microsoft Corporation                              5 {40A1FE86-43BB-FE81-2A71-B71E13F8167A}
10.1.17763.132  Windows SDK for Windows Store Apps Headers                                    Microsoft Corporation                              5 {785711EA-DD49-D232-BB29-D48350CC458F}
10.1.18362.1    Windows SDK for Windows Store Apps Headers                                    Microsoft Corporation                              5 {65E9398F-77A0-8681-026C-8CF092A71F11}
10.1.16299.15   Windows SDK for Windows Store Apps Libs                                       Microsoft Corporation                              5 {57186CA6-5B4D-1D1E-0AF0-A6F5244BBA36}
10.1.17134.12   Windows SDK for Windows Store Apps Libs                                       Microsoft Corporation                              5 {104CBBE4-1D61-05DD-38D2-C3BBA1C212E5}
10.1.17763.132  Windows SDK for Windows Store Apps Libs                                       Microsoft Corporation                              5 {DAED8629-A799-B67F-9751-F3A1C60EE335}
10.1.18362.1    Windows SDK for Windows Store Apps Libs                                       Microsoft Corporation                              5 {217E19C8-ACC0-C7ED-AB69-A30F3F96C625}
10.1.16299.15   Windows SDK for Windows Store Apps Metadata                                   Microsoft Corporation                              5 {ECA49B9D-E452-169B-F8E2-E9E415F0190D}
10.1.17134.12   Windows SDK for Windows Store Apps Metadata                                   Microsoft Corporation                              5 {6EFCFA87-BB5E-7BE5-3936-BCADCFBFADEB}
10.1.17763.132  Windows SDK for Windows Store Apps Metadata                                   Microsoft Corporation                              5 {A128C4CE-88C8-8BDF-FBE9-A517979E0BDD}
10.1.18362.1    Windows SDK for Windows Store Apps Metadata                                   Microsoft Corporation                              5 {5FAF2ED2-CA24-0313-8CAF-C28DEE421200}
10.1.16299.15   Windows SDK for Windows Store Apps Tools                                      Microsoft Corporation                              5 {CB17BD4C-C6D7-E5D7-5031-F37645D22579}
10.1.17134.12   Windows SDK for Windows Store Apps Tools                                      Microsoft Corporation                              5 {3A5BBDEC-5254-43DA-F809-443771DBCB85}
10.1.17763.132  Windows SDK for Windows Store Apps Tools                                      Microsoft Corporation                              5 {BA610F2C-C1FA-0A65-2B4D-8272223AC061}
10.1.18362.1    Windows SDK for Windows Store Apps Tools                                      Microsoft Corporation                              5 {A5174AE6-3704-EE0A-BEFF-21BC5275BA02}
10.1.16299.15   Windows SDK for Windows Store Managed Apps Libs                               Microsoft Corporation                              5 {458C3A87-069F-E8E2-AF52-43152BA91548}
10.1.17134.12   Windows SDK for Windows Store Managed Apps Libs                               Microsoft Corporation                              5 {E3B98FCC-416A-A89A-E672-333BF429632F}
10.1.17763.132  Windows SDK for Windows Store Managed Apps Libs                               Microsoft Corporation                              5 {9A0DC6A1-E91D-EB94-FB4D-41DDDE8A225D}
10.1.18362.1    Windows SDK for Windows Store Managed Apps Libs                               Microsoft Corporation                              5 {CEDD7BE6-97B5-9AE8-57C0-B390E0C4328F}
10.1.18362.1    Windows SDK Modern Non-Versioned Developer Tools                              Microsoft Corporation                              5 {DDAF4CFD-D635-8305-5157-9ECEA9F89678}
10.1.16299.15   Windows SDK Modern Versioned Developer Tools                                  Microsoft Corporation                              5 {79513535-6F89-55F0-E50F-5D563C4DEAF7}
10.1.17134.12   Windows SDK Modern Versioned Developer Tools                                  Microsoft Corporation                              5 {5073B1D2-656B-F677-AC77-5F8DAA8888B2}
10.1.17763.132  Windows SDK Modern Versioned Developer Tools                                  Microsoft Corporation                              5 {C1C8121A-6BDE-478E-3685-C09F9287D6F0}
10.1.18362.1    Windows SDK Modern Versioned Developer Tools                                  Microsoft Corporation                              5 {21514D7D-4124-E52E-8483-727380B855D7}
10.1.18362.1    Windows SDK Redistributables                                                  Microsoft Corporation                              5 {34B51780-922E-5CBF-C16F-13F0A9502267}
10.1.16299.15   Windows SDK Signing Tools                                                     Microsoft Corporation                              5 {3ED687AC-3F6D-819B-3948-F0CB24111524}
10.1.17134.12   Windows SDK Signing Tools                                                     Microsoft Corporation                              5 {8C4160A1-6C94-FC27-A086-D0FC3A297153}
10.1.17763.132  Windows SDK Signing Tools                                                     Microsoft Corporation                              5 {58770E7F-37C0-70F9-6CBF-2B18503B0EE0}
10.1.18362.1    Windows SDK Signing Tools                                                     Microsoft Corporation                              5 {4CA7ABF1-DB68-0F9E-5AD9-58550198D0AC}
16.0.28522      Windows Simulator                                                             Microsoft Corporation                              5 {E957D37E-05B8-4A46-965E-A27D1F666554}
16.0.28522      Windows Simulator - ENU                                                       Microsoft Corporation                              5 {0D5009C8-F5AF-4A81-B4F8-F334A6358CCA}
8.100.26936     Windows Software Development Kit                                              Microsoft Corporation                              5 {984022F2-9BCA-A41D-6A38-1AE658F01415}
8.100.25984     Windows Software Development Kit DirectX x64 Remote                           Microsoft Corporation                              5 {5247E16E-BCF8-95AB-1653-B3F8FBF8B3F1}
8.100.25984     Windows Software Development Kit DirectX x86 Remote                           Microsoft Corporation                              5 {A1CB8286-CFB3-A985-D799-721A0F2A27F3}
8.100.26936     Windows Software Development Kit for Windows Store Apps                       Microsoft Corporation                              5 {37464E70-B0B9-9DFF-649A-CBE169BAD657}
8.100.26936     Windows Software Development Kit for Windows Store Apps DirectX x64 Remote    Microsoft Corporation                              5 {96F4525A-470D-F15C-796E-58D9988C3E5F}
8.100.26936     Windows Software Development Kit for Windows Store Apps DirectX x86 Remote    Microsoft Corporation                              5 {56AD3004-0B49-967F-F682-B05650B61A78}
8.100.26936     Windows Software Development Kit Redistributables                             Microsoft Corporation                              5 {34B86C7D-4103-201B-3A13-03934DB11543}
10.1.16299.15   Windows Team Extension SDK                                                    Microsoft Corporation                              5 {3BFC920A-C3C0-2DFB-7509-03F5EFC95654}
10.1.17134.12   Windows Team Extension SDK                                                    Microsoft Corporation                              5 {4B16F2E6-8A76-5A63-2890-329FB7C98C70}
10.1.17763.132  Windows Team Extension SDK                                                    Microsoft Corporation                              5 {A8B548F5-D495-BB71-F673-2D48FD7E764C}
10.1.18362.1    Windows Team Extension SDK                                                    Microsoft Corporation                              5 {6EEDDD9D-BF7B-8229-92B4-89DFCF7481ED}
10.1.16299.15   Windows Team Extension SDK Contracts                                          Microsoft Corporation                              5 {B155C75C-1567-ECA5-D71B-86F5CF1DE1ED}
10.1.17134.12   Windows Team Extension SDK Contracts                                          Microsoft Corporation                              5 {FA57EACC-E7E8-406A-83FA-168A812BD079}
10.1.17763.132  Windows Team Extension SDK Contracts                                          Microsoft Corporation                              5 {F57D8118-1428-ECB8-0729-A577A9A1DEA8}
10.1.18362.1    Windows Team Extension SDK Contracts                                          Microsoft Corporation                              5 {5D60A4EF-6EDF-AAF4-F0F0-49FDD40176B8}
11.0.51106      Windows XP Targeting with C++                                                 Microsoft Corporation                              5 {F361FE04-789E-42F3-BBAB-E7B380AA5E06}
11.0.51106      Windows XP Targeting with C++                                                 Microsoft Corporation                              5 {993F6DDC-63F8-4BCD-9B28-D941971A9CAC}
16.2.29006      windows_toolscorepkg                                                          Microsoft Corporation                              5 {B19FCE66-7C9D-44D4-B232-F304CFF29DD9}
10.1.16299.15   WinRT Intellisense Desktop - en-us                                            Microsoft Corporation                              5 {385A1387-A488-9E90-3635-086129610034}
10.1.17134.12   WinRT Intellisense Desktop - en-us                                            Microsoft Corporation                              5 {389D182F-0ADA-5C7E-FF32-2573A821592C}
10.1.17763.132  WinRT Intellisense Desktop - en-us                                            Microsoft Corporation                              5 {00B12DF9-5428-9406-DE2C-8E8A1A062B05}
10.1.18362.1    WinRT Intellisense Desktop - en-us                                            Microsoft Corporation                              5 {E67F1F03-FB4A-3D61-8999-E6A4C4B26F34}
10.1.16299.15   WinRT Intellisense Desktop - Other Languages                                  Microsoft Corporation                              5 {D7DD3171-DA58-52A1-95B2-4769640855AF}
10.1.17134.12   WinRT Intellisense Desktop - Other Languages                                  Microsoft Corporation                              5 {C3776B36-B34E-00E2-3009-95A6F1870B58}
10.1.17763.132  WinRT Intellisense Desktop - Other Languages                                  Microsoft Corporation                              5 {E82A4A6C-C21C-35FE-B805-3E44318F6D63}
10.1.18362.1    WinRT Intellisense Desktop - Other Languages                                  Microsoft Corporation                              5 {7EF010FF-7800-28BA-FF49-2D219EC7BA82}
10.1.16299.15   WinRT Intellisense IoT - en-us                                                Microsoft Corporation                              5 {7336279F-8F8F-5530-A543-3BE963846C0A}
10.1.17134.12   WinRT Intellisense IoT - en-us                                                Microsoft Corporation                              5 {965D1746-D94A-49B9-2A48-A14914CA3B57}
10.1.17763.132  WinRT Intellisense IoT - en-us                                                Microsoft Corporation                              5 {7E898893-9C42-A572-7F57-FDE55CE812F7}
10.1.18362.1    WinRT Intellisense IoT - en-us                                                Microsoft Corporation                              5 {36AE12FB-4349-6EAA-B6E4-5F4E06FA8AE8}
10.1.16299.15   WinRT Intellisense IoT - Other Languages                                      Microsoft Corporation                              5 {E414A474-0A87-4F66-C409-A4D9857CFD34}
10.1.17134.12   WinRT Intellisense IoT - Other Languages                                      Microsoft Corporation                              5 {84C6B91B-67DA-DDE3-86F1-87A3E307E8C1}
10.1.17763.132  WinRT Intellisense IoT - Other Languages                                      Microsoft Corporation                              5 {E8B1CB29-5C24-D882-3CEF-F8A7263BC63D}
10.1.18362.1    WinRT Intellisense IoT - Other Languages                                      Microsoft Corporation                              5 {6B03A6A4-643C-57CE-CA6F-4E19BF47497A}
10.1.16299.15   WinRT Intellisense Mobile - en-us                                             Microsoft Corporation                              5 {CE760B86-975B-F514-5673-0ED4332B801B}
10.1.17134.12   WinRT Intellisense Mobile - en-us                                             Microsoft Corporation                              5 {3755CD99-C62E-3312-DDD3-29A4F259270D}
10.1.17763.132  WinRT Intellisense Mobile - en-us                                             Microsoft Corporation                              5 {F6F11150-93DE-0507-FCA0-F746E0207017}
10.1.18362.1    WinRT Intellisense Mobile - en-us                                             Microsoft Corporation                              5 {918A448F-59E8-FBF5-B087-D3F07160C7E0}
10.1.16299.15   WinRT Intellisense PPI - en-us                                                Microsoft Corporation                              5 {5E67F8BE-D8D2-257F-CE19-419A2D5125C7}
10.1.17134.12   WinRT Intellisense PPI - en-us                                                Microsoft Corporation                              5 {729DA966-8590-2C1F-2178-16C1D32FD7FD}
10.1.17763.132  WinRT Intellisense PPI - en-us                                                Microsoft Corporation                              5 {8329C3A0-8582-D1C2-67FF-800654BFDF45}
10.1.18362.1    WinRT Intellisense PPI - en-us                                                Microsoft Corporation                              5 {66483041-F590-EC46-4AF0-EE39C62FB680}
10.1.16299.15   WinRT Intellisense PPI - Other Languages                                      Microsoft Corporation                              5 {A2AA063E-AF50-A1F5-8925-A06EB1556644}
10.1.17134.12   WinRT Intellisense PPI - Other Languages                                      Microsoft Corporation                              5 {F1C18506-3168-A9D9-E2D9-D23A512A326E}
10.1.17763.132  WinRT Intellisense PPI - Other Languages                                      Microsoft Corporation                              5 {771C9DEF-7C0B-85DA-6426-7A20F06BEC94}
10.1.18362.1    WinRT Intellisense PPI - Other Languages                                      Microsoft Corporation                              5 {9C61E6D2-C43E-6746-B519-6185558C4A24}
10.1.16299.15   WinRT Intellisense UAP - en-us                                                Microsoft Corporation                              5 {7D4C7F4A-02A9-E434-6451-C8787DF28C1F}
10.1.17134.12   WinRT Intellisense UAP - en-us                                                Microsoft Corporation                              5 {4095D263-6A13-78D3-DEDA-AA3452011F6E}
10.1.17763.132  WinRT Intellisense UAP - en-us                                                Microsoft Corporation                              5 {B047C746-63E8-41C7-A5C0-7ABD390CF3E6}
10.1.18362.1    WinRT Intellisense UAP - en-us                                                Microsoft Corporation                              5 {6B37CC5B-78DF-5050-2215-68479716A587}
10.1.16299.15   WinRT Intellisense UAP - Other Languages                                      Microsoft Corporation                              5 {BC467065-9374-5345-DA3F-FCF073304A25}
10.1.17134.12   WinRT Intellisense UAP - Other Languages                                      Microsoft Corporation                              5 {C3243E23-2EB6-4419-2692-40944923B112}
10.1.17763.132  WinRT Intellisense UAP - Other Languages                                      Microsoft Corporation                              5 {0063AF94-397B-9C64-1C71-D404B27C5D96}
10.1.18362.1    WinRT Intellisense UAP - Other Languages                                      Microsoft Corporation                              5 {250D5341-0879-4016-399C-BBCD87B80E95}
2.1.10525.2     Workflow Manager Client 1.0                                                   Microsoft Corporation                              5 {69CD1F2D-DF68-4E23-9108-1B70783F2855}
2.1.30411.0     Workflow Manager Tools 1.0 for Visual Studio                                  Microsoft Corporation                              5 {C3726F8C-851B-44AE-B971-33F1D70FF5FB}
10.1.17763.1    SDK ARM Additions EULA                                                        Microsoft Corporations                             5 {A677A776-896B-C200-B77F-058EC2D0E1C3}
10.1.18362.1    SDK ARM Additions EULA                                                        Microsoft Corporations                             5 {D3C12D2F-4EF0-7D05-6D9D-6542636B12F9}
10.1.16299.15   Windows SDK EULA                                                              Microsoft Corporations                             5 {A2528C8D-B98A-D28F-C650-722503516A93}
10.1.17134.12   Windows SDK EULA                                                              Microsoft Corporations                             5 {18380907-0DDE-C70B-74D1-46F0144502CD}
10.1.17763.132  Windows SDK EULA                                                              Microsoft Corporations                             5 {2DD06060-C61D-7C3A-AA55-6E3FD9493D61}
10.1.18362.1    Windows SDK EULA                                                              Microsoft Corporations                             5 {5F56BF12-0818-B58A-5862-939784E12F8B}
8.100.25984     Windows Software Development Kit EULA                                         Microsoft Corporations                             5 {1F5C7BAE-1E1A-7C93-1B90-84CE308AFC1C}
4.0.1           MongoDB 4.0.1 2008R2Plus SSL (64 bit)                                         MongoDB Inc.                                       5 {2BE67B63-0823-4899-9FA9-44E41090079C}
8.16.0          Node.js                                                                       Node.js Foundation                                 5 {3EBDA3D6-92BC-44DB-BCB2-9D31DB275BB6}
7.0.800         Java 7 Update 80                                                              Oracle                                             5 {26A24AE4-039D-4CA4-87B4-2F03217080FF}
7.0.800         Java 7 Update 80 (64-bit)                                                     Oracle                                             5 {26A24AE4-039D-4CA4-87B4-2F06417080FF}
1.7.0.800       Java SE Development Kit 7 Update 80                                           Oracle                                             5 {32A3A4F4-B792-11D6-A78A-00B0D0170800}
1.7.0.800       Java SE Development Kit 7 Update 80 (64-bit)                                  Oracle                                             5 {64A3A4F4-B792-11D6-A78A-00B0D0170800}
8.0.2210.11     Java 8 Update 221                                                             Oracle Corporation                                 5 {26A24AE4-039D-4CA4-87B4-2F32180221F0}
8.0.2210.11     Java 8 Update 221 (64-bit)                                                    Oracle Corporation                                 5 {26A24AE4-039D-4CA4-87B4-2F64180221F0}
2.8.221.11      Java Auto Updater                                                             Oracle Corporation                                 5 {4A03706F-666A-4037-7777-5F2748764D10}
8.0.2210.11     Java SE Development Kit 8 Update 221                                          Oracle Corporation                                 5 {32A3A4F4-B792-11D6-A78A-00B0D0180221}
8.0.2210.11     Java SE Development Kit 8 Update 221 (64-bit)                                 Oracle Corporation                                 5 {64A3A4F4-B792-11D6-A78A-00B0D0180221}
2.6.6150        Python 2.6.6                                                                  Python Software Foundation                         5 {6151CF20-0BD8-4023-A4A0-6A86DCFE58E5}
2.6.6150        Python 2.6.6 (64-bit)                                                         Python Software Foundation                         5 {6151CF20-0BD8-4023-A4A0-6A86DCFE58E6}
2.7.16150       Python 2.7.16                                                                 Python Software Foundation                         5 {DCD5B320-89D9-4C7C-9E8B-84496588744D}
2.7.16150       Python 2.7.16 (64-bit)                                                        Python Software Foundation                         5 {DCD5B320-89D9-4C7C-9E8B-84496588744E}
3.3.5150        Python 3.3.5                                                                  Python Software Foundation                         5 {D5A55E9F-237F-302F-A8E9-D01EB292A741}
3.3.5150        Python 3.3.5 (64-bit)                                                         Python Software Foundation                         5 {51F10CAC-4175-3B46-8143-E9442D562EA5}
3.4.16789       Python 3.4.4                                                                  Python Software Foundation                         5 {50F37472-CBAB-47C6-A318-4C2BAE04D8EB}
3.4.4150        Python 3.4.4 (64-bit)                                                         Python Software Foundation                         5 {56EBF7CF-F2B2-30ED-9DE5-307FC2CE3449}
3.5.4150.0      Python 3.5.4 Core Interpreter (32-bit)                                        Python Software Foundation                         5 {B8FED221-DFDD-4FE0-8EED-7D81101BA84D}
3.5.4150.0      Python 3.5.4 Core Interpreter (64-bit)                                        Python Software Foundation                         5 {7808D6D7-9C0D-4593-8808-B83EF9EC8884}
3.5.4150.0      Python 3.5.4 Development Libraries (32-bit)                                   Python Software Foundation                         5 {82C9A5A3-D68F-403A-AEEB-878CFBB373F1}
3.5.4150.0      Python 3.5.4 Development Libraries (64-bit)                                   Python Software Foundation                         5 {3E5BDD64-1DA3-4C6A-87E3-5759E6C58191}
3.5.4150.0      Python 3.5.4 Documentation (32-bit)                                           Python Software Foundation                         5 {E3EC512B-DDA5-44B4-BEFC-FC93829CC80D}
3.5.4150.0      Python 3.5.4 Documentation (64-bit)                                           Python Software Foundation                         5 {7CE3B1AC-72AF-497C-B259-4AF399623AE3}
3.5.4150.0      Python 3.5.4 Executables (32-bit)                                             Python Software Foundation                         5 {522FB3CA-6871-4466-9465-F9D65B59A345}
3.5.4150.0      Python 3.5.4 Executables (64-bit)                                             Python Software Foundation                         5 {84848A30-C77B-4442-B84C-08B7B4DA1B01}
3.5.4150.0      Python 3.5.4 pip Bootstrap (32-bit)                                           Python Software Foundation                         5 {AF3BF572-25F0-4C68-A699-2C543E2F554B}
3.5.4150.0      Python 3.5.4 pip Bootstrap (64-bit)                                           Python Software Foundation                         5 {0399AD56-31E2-40D2-810B-01231A8A1515}
3.5.4150.0      Python 3.5.4 Standard Library (32-bit)                                        Python Software Foundation                         5 {0CEE27BF-B5C5-4C4B-9764-B996C508A5F7}
3.5.4150.0      Python 3.5.4 Standard Library (64-bit)                                        Python Software Foundation                         5 {9FE0823D-9A9B-45AB-82CD-86879F4BADB8}
3.5.4150.0      Python 3.5.4 Tcl/Tk Support (32-bit)                                          Python Software Foundation                         5 {CDDEA0F5-4863-4E5D-A7BB-EB8E7586BB22}
3.5.4150.0      Python 3.5.4 Tcl/Tk Support (64-bit)                                          Python Software Foundation                         5 {9C11591B-57F1-4DBF-8D05-85E910609371}
3.5.4150.0      Python 3.5.4 Test Suite (32-bit)                                              Python Software Foundation                         5 {655DA27C-8F3D-4C5D-BA4C-036A3D8599B6}
3.5.4150.0      Python 3.5.4 Test Suite (64-bit)                                              Python Software Foundation                         5 {F7E6C0F0-E854-4F65-9722-45981A876E5F}
3.5.4150.0      Python 3.5.4 Utility Scripts (32-bit)                                         Python Software Foundation                         5 {6B58B402-411A-4882-9E26-D19C22477DB0}
3.5.4150.0      Python 3.5.4 Utility Scripts (64-bit)                                         Python Software Foundation                         5 {5C780CBB-67B4-4819-9A00-E3BD40540197}
3.6.8150.0      Python 3.6.8 Core Interpreter (32-bit)                                        Python Software Foundation                         5 {6DBCDF5D-DEB5-4CFA-85B8-67D9D58673A1}
3.6.8150.0      Python 3.6.8 Core Interpreter (64-bit)                                        Python Software Foundation                         5 {290348F2-D9D3-470E-9858-22F0F74E3623}
3.6.8150.0      Python 3.6.8 Development Libraries (32-bit)                                   Python Software Foundation                         5 {5DBA5E56-654C-4608-A6C2-CCD52B01EACC}
3.6.8150.0      Python 3.6.8 Development Libraries (64-bit)                                   Python Software Foundation                         5 {A43B98B0-5A92-4EBA-929D-FE0A840CD97A}
3.6.8150.0      Python 3.6.8 Documentation (32-bit)                                           Python Software Foundation                         5 {2A9D4BC2-910F-492F-928C-4DCFC364FF41}
3.6.8150.0      Python 3.6.8 Documentation (64-bit)                                           Python Software Foundation                         5 {73EE519A-D901-4844-8E8F-C635705A2414}
3.6.8150.0      Python 3.6.8 Executables (32-bit)                                             Python Software Foundation                         5 {B56829C6-1C25-469E-B351-1467C6295566}
3.6.8150.0      Python 3.6.8 Executables (64-bit)                                             Python Software Foundation                         5 {E1155302-B578-4D8C-8431-FAE677FBC58C}
3.6.8150.0      Python 3.6.8 pip Bootstrap (32-bit)                                           Python Software Foundation                         5 {E5C0286F-B26B-4B97-8968-EB0543060635}
3.6.8150.0      Python 3.6.8 pip Bootstrap (64-bit)                                           Python Software Foundation                         5 {C48DD541-2669-499A-B7AB-EC0504307601}
3.6.8150.0      Python 3.6.8 Standard Library (32-bit)                                        Python Software Foundation                         5 {42E8F541-E6A9-42D4-9797-E45F709D56E9}
3.6.8150.0      Python 3.6.8 Standard Library (64-bit)                                        Python Software Foundation                         5 {4BFF1147-97F2-432E-AD26-2224B609957C}
3.6.8150.0      Python 3.6.8 Tcl/Tk Support (32-bit)                                          Python Software Foundation                         5 {D5085A39-DD67-400C-952C-9B72602243FF}
3.6.8150.0      Python 3.6.8 Tcl/Tk Support (64-bit)                                          Python Software Foundation                         5 {EBD78311-1837-4432-94EE-5A5E5E206888}
3.6.8150.0      Python 3.6.8 Test Suite (32-bit)                                              Python Software Foundation                         5 {73407F01-D22B-429D-A7A4-C14966E2CE36}
3.6.8150.0      Python 3.6.8 Test Suite (64-bit)                                              Python Software Foundation                         5 {315736CC-5A10-4E28-AE50-78BD74EF0346}
3.6.8150.0      Python 3.6.8 Utility Scripts (32-bit)                                         Python Software Foundation                         5 {C324D8B5-8824-4AA5-A574-2DF4FF4897DC}
3.6.8150.0      Python 3.6.8 Utility Scripts (64-bit)                                         Python Software Foundation                         5 {1F5F06E6-A6C0-482E-8FEB-681DE2059228}
3.7.4150.0      Python 3.7.4 Core Interpreter (32-bit)                                        Python Software Foundation                         5 {A56641A4-58A7-471F-A0AE-A6633F4FA2BB}
3.7.4150.0      Python 3.7.4 Core Interpreter (64-bit)                                        Python Software Foundation                         5 {92A73F83-DC16-4316-945A-B66BC12362A7}
3.7.4150.0      Python 3.7.4 Development Libraries (32-bit)                                   Python Software Foundation                         5 {4816C66E-55BF-4A8D-A5CE-FEAC36F4D192}
3.7.4150.0      Python 3.7.4 Development Libraries (64-bit)                                   Python Software Foundation                         5 {B86709C3-962E-4C62-BF25-CF8D06267D72}
3.7.4150.0      Python 3.7.4 Documentation (32-bit)                                           Python Software Foundation                         5 {BB344FE7-A97C-44F0-BAF4-AA0C7D6359BA}
3.7.4150.0      Python 3.7.4 Documentation (64-bit)                                           Python Software Foundation                         5 {4BC82D3B-BBC7-4BAF-899D-10AF5745E4AB}
3.7.4150.0      Python 3.7.4 Executables (32-bit)                                             Python Software Foundation                         5 {CE095720-010D-4605-872E-EF3673551DF0}
3.7.4150.0      Python 3.7.4 Executables (64-bit)                                             Python Software Foundation                         5 {6DDB726E-09CE-44B4-A129-B62AD1604A95}
3.7.4150.0      Python 3.7.4 pip Bootstrap (32-bit)                                           Python Software Foundation                         5 {8DA900ED-69C5-41D9-8F85-416FBE1C89CB}
